Rank	Prob.OfTerm
2165	9.014693951140359E-4
2166	9.014693951140359E-4
2167	9.014693951140359E-4
2168	9.014693951140359E-4
2169	9.014693951140359E-4
2170	9.014693951140359E-4
2171	9.014693951140359E-4
2172	9.014693951140359E-4
2173	9.014693951140359E-4
2174	9.014693951140359E-4
2175	9.014693951140359E-4
2176	9.014693951140359E-4
2177	9.014693951140359E-4
2178	9.014693951140359E-4
2179	9.014693951140359E-4
2180	9.014693951140359E-4
2181	9.014693951140359E-4
2182	9.014693951140359E-4
2183	9.014693951140359E-4
2184	9.014693951140359E-4
2185	9.014693951140359E-4
2186	9.014693951140359E-4
2187	9.014693951140359E-4
2188	9.014693951140359E-4
2189	9.014693951140359E-4
2190	9.014693951140359E-4
2191	9.014693951140359E-4
2192	9.014693951140359E-4
2193	9.014693951140359E-4
2194	9.014693951140359E-4
2195	9.014693951140359E-4
2196	9.014693951140359E-4
2197	9.014693951140359E-4
2198	9.014693951140359E-4
2199	9.014693951140359E-4
2200	9.014693951140359E-4
2201	9.014693951140359E-4
2202	9.014693951140359E-4
2203	9.014693951140359E-4
2204	9.014693951140359E-4
2205	9.014693951140359E-4
2206	9.014693951140359E-4
2207	9.014693951140359E-4
2208	9.014693951140359E-4
2209	9.014693951140359E-4
2210	9.014693951140359E-4
2211	9.014693951140359E-4
2212	9.014693951140359E-4
2213	9.014693951140359E-4
2214	9.014693951140359E-4
2215	9.014693951140359E-4
2216	9.014693951140359E-4
2217	9.014693951140359E-4
2218	9.014693951140359E-4
2219	9.014693951140359E-4
2220	9.014693951140359E-4
2221	9.014693951140359E-4
2222	9.014693951140359E-4
2223	9.014693951140359E-4
2224	9.014693951140359E-4
2225	9.014693951140359E-4
2226	9.014693951140359E-4
2227	9.014693951140359E-4
2228	9.014693951140359E-4
2229	9.014693951140359E-4
2230	9.014693951140359E-4
2231	9.014693951140359E-4
2232	9.014693951140359E-4
2233	9.014693951140359E-4
2234	9.014693951140359E-4
2235	9.014693951140359E-4
2236	9.014693951140359E-4
2237	9.014693951140359E-4
2238	9.014693951140359E-4
2239	9.014693951140359E-4
2240	9.014693951140359E-4
2241	9.014693951140359E-4
2242	9.014693951140359E-4
2243	9.014693951140359E-4
2244	9.014693951140359E-4
2245	9.014693951140359E-4
2246	9.014693951140359E-4
2247	9.014693951140359E-4
2248	9.014693951140359E-4
2249	9.014693951140359E-4
2250	9.014693951140359E-4
2251	9.014693951140359E-4
2252	9.014693951140359E-4
2253	9.014693951140359E-4
2254	9.014693951140359E-4
2255	9.014693951140359E-4
2256	9.014693951140359E-4
2257	9.014693951140359E-4
2258	9.014693951140359E-4
2259	9.014693951140359E-4
2260	8.113224556026323E-4
2261	8.113224556026323E-4
2262	8.113224556026323E-4
2263	8.113224556026323E-4
2264	8.113224556026323E-4
2265	8.113224556026323E-4
2266	8.113224556026323E-4
2267	8.113224556026323E-4
2268	8.113224556026323E-4
2269	8.113224556026323E-4
2270	8.113224556026323E-4
2271	8.113224556026323E-4
2272	8.113224556026323E-4
2273	8.113224556026323E-4
2274	8.113224556026323E-4
2275	8.113224556026323E-4
2276	8.113224556026323E-4
2277	8.113224556026323E-4
2278	8.113224556026323E-4
2279	8.113224556026323E-4
2280	8.113224556026323E-4
2281	8.113224556026323E-4
2282	8.113224556026323E-4
2283	8.113224556026323E-4
2284	8.113224556026323E-4
2285	8.113224556026323E-4
2286	8.113224556026323E-4
2287	8.113224556026323E-4
2288	8.113224556026323E-4
2289	8.113224556026323E-4
2290	8.113224556026323E-4
2291	8.113224556026323E-4
2292	8.113224556026323E-4
2293	8.113224556026323E-4
2294	8.113224556026323E-4
2295	8.113224556026323E-4
2296	8.113224556026323E-4
2297	8.113224556026323E-4
2298	8.113224556026323E-4
2299	8.113224556026323E-4
2300	8.113224556026323E-4
2301	8.113224556026323E-4
2302	8.113224556026323E-4
2303	8.113224556026323E-4
2304	8.113224556026323E-4
2305	8.113224556026323E-4
2306	8.113224556026323E-4
2307	8.113224556026323E-4
2308	8.113224556026323E-4
2309	8.113224556026323E-4
2310	8.113224556026323E-4
2311	8.113224556026323E-4
2312	8.113224556026323E-4
2313	8.113224556026323E-4
2314	8.113224556026323E-4
2315	8.113224556026323E-4
2316	8.113224556026323E-4
2317	8.113224556026323E-4
2318	8.113224556026323E-4
2319	8.113224556026323E-4
2320	8.113224556026323E-4
2321	8.113224556026323E-4
2322	8.113224556026323E-4
2323	8.113224556026323E-4
2324	8.113224556026323E-4
2325	8.113224556026323E-4
2326	8.113224556026323E-4
2327	8.113224556026323E-4
2328	8.113224556026323E-4
2329	8.113224556026323E-4
2330	8.113224556026323E-4
2331	8.113224556026323E-4
2332	8.113224556026323E-4
2333	8.113224556026323E-4
2334	8.113224556026323E-4
2335	8.113224556026323E-4
2336	8.113224556026323E-4
2337	8.113224556026323E-4
2338	8.113224556026323E-4
2339	8.113224556026323E-4
2340	8.113224556026323E-4
2341	8.113224556026323E-4
2342	8.113224556026323E-4
2343	8.113224556026323E-4
2344	8.113224556026323E-4
2345	8.113224556026323E-4
2346	8.113224556026323E-4
2347	8.113224556026323E-4
2348	8.113224556026323E-4
2349	8.113224556026323E-4
2350	8.113224556026323E-4
2351	8.113224556026323E-4
2352	8.113224556026323E-4
2353	8.113224556026323E-4
2354	8.113224556026323E-4
2355	8.113224556026323E-4
2356	8.113224556026323E-4
2357	8.113224556026323E-4
2358	8.113224556026323E-4
2359	8.113224556026323E-4
2360	8.113224556026323E-4
2361	8.113224556026323E-4
2362	8.113224556026323E-4
2363	8.113224556026323E-4
2364	8.113224556026323E-4
2365	8.113224556026323E-4
2366	8.113224556026323E-4
2367	8.113224556026323E-4
2368	8.113224556026323E-4
2369	8.113224556026323E-4
2370	8.113224556026323E-4
2371	8.113224556026323E-4
2372	8.113224556026323E-4
2373	8.113224556026323E-4
2374	8.113224556026323E-4
2375	8.113224556026323E-4
2376	8.113224556026323E-4
2377	8.113224556026323E-4
2378	8.113224556026323E-4
2379	8.113224556026323E-4
2380	8.113224556026323E-4
2381	8.113224556026323E-4
2382	8.113224556026323E-4
2383	8.113224556026323E-4
2384	8.113224556026323E-4
2385	8.113224556026323E-4
2386	8.113224556026323E-4
2387	8.113224556026323E-4
2388	8.113224556026323E-4
2389	8.113224556026323E-4
2390	8.113224556026323E-4
2391	8.113224556026323E-4
2392	8.113224556026323E-4
2393	8.113224556026323E-4
2394	8.113224556026323E-4
2395	8.113224556026323E-4
2396	8.113224556026323E-4
2397	8.113224556026323E-4
2398	8.113224556026323E-4
2399	8.113224556026323E-4
2400	8.113224556026323E-4
2401	8.113224556026323E-4
2402	8.113224556026323E-4
2403	8.113224556026323E-4
2404	8.113224556026323E-4
2405	8.113224556026323E-4
2406	8.113224556026323E-4
2407	8.113224556026323E-4
2408	8.113224556026323E-4
2409	8.113224556026323E-4
2410	8.113224556026323E-4
2411	8.113224556026323E-4
2412	8.113224556026323E-4
2413	8.113224556026323E-4
2414	8.113224556026323E-4
2415	8.113224556026323E-4
2416	8.113224556026323E-4
2417	8.113224556026323E-4
2418	8.113224556026323E-4
2419	8.113224556026323E-4
2420	8.113224556026323E-4
2421	8.113224556026323E-4
2422	8.113224556026323E-4
2423	8.113224556026323E-4
2424	8.113224556026323E-4
2425	8.113224556026323E-4
2426	8.113224556026323E-4
2427	8.113224556026323E-4
2428	8.113224556026323E-4
2429	8.113224556026323E-4
2430	8.113224556026323E-4
2431	8.113224556026323E-4
2432	8.113224556026323E-4
2433	8.113224556026323E-4
2434	8.113224556026323E-4
2435	8.113224556026323E-4
2436	8.113224556026323E-4
2437	8.113224556026323E-4
2438	8.113224556026323E-4
2439	8.113224556026323E-4
2440	8.113224556026323E-4
2441	8.113224556026323E-4
2442	8.113224556026323E-4
2443	8.113224556026323E-4
2444	8.113224556026323E-4
2445	8.113224556026323E-4
2446	7.211755160912287E-4
2447	7.211755160912287E-4
2448	7.211755160912287E-4
2449	7.211755160912287E-4
2450	7.211755160912287E-4
2451	7.211755160912287E-4
2452	7.211755160912287E-4
2453	7.211755160912287E-4
2454	7.211755160912287E-4
2455	7.211755160912287E-4
2456	7.211755160912287E-4
2457	7.211755160912287E-4
2458	7.211755160912287E-4
2459	7.211755160912287E-4
2460	7.211755160912287E-4
2461	7.211755160912287E-4
2462	7.211755160912287E-4
2463	7.211755160912287E-4
2464	7.211755160912287E-4
2465	7.211755160912287E-4
2466	7.211755160912287E-4
2467	7.211755160912287E-4
2468	7.211755160912287E-4
2469	7.211755160912287E-4
2470	7.211755160912287E-4
2471	7.211755160912287E-4
2472	7.211755160912287E-4
2473	7.211755160912287E-4
2474	7.211755160912287E-4
2475	7.211755160912287E-4
2476	7.211755160912287E-4
2477	7.211755160912287E-4
2478	7.211755160912287E-4
2479	7.211755160912287E-4
2480	7.211755160912287E-4
2481	7.211755160912287E-4
2482	7.211755160912287E-4
2483	7.211755160912287E-4
2484	7.211755160912287E-4
2485	7.211755160912287E-4
2486	7.211755160912287E-4
2487	7.211755160912287E-4
2488	7.211755160912287E-4
2489	7.211755160912287E-4
2490	7.211755160912287E-4
2491	7.211755160912287E-4
2492	7.211755160912287E-4
2493	7.211755160912287E-4
2494	7.211755160912287E-4
2495	7.211755160912287E-4
2496	7.211755160912287E-4
2497	7.211755160912287E-4
2498	7.211755160912287E-4
2499	7.211755160912287E-4
2500	7.211755160912287E-4
2501	7.211755160912287E-4
2502	7.211755160912287E-4
2503	7.211755160912287E-4
2504	7.211755160912287E-4
2505	7.211755160912287E-4
2506	7.211755160912287E-4
2507	7.211755160912287E-4
2508	7.211755160912287E-4
2509	7.211755160912287E-4
2510	7.211755160912287E-4
2511	7.211755160912287E-4
2512	7.211755160912287E-4
2513	7.211755160912287E-4
2514	7.211755160912287E-4
2515	7.211755160912287E-4
2516	7.211755160912287E-4
2517	7.211755160912287E-4
2518	7.211755160912287E-4
2519	7.211755160912287E-4
2520	7.211755160912287E-4
2521	7.211755160912287E-4
2522	7.211755160912287E-4
2523	7.211755160912287E-4
2524	7.211755160912287E-4
2525	7.211755160912287E-4
2526	7.211755160912287E-4
2527	7.211755160912287E-4
2528	7.211755160912287E-4
2529	7.211755160912287E-4
2530	7.211755160912287E-4
2531	7.211755160912287E-4
2532	7.211755160912287E-4
2533	7.211755160912287E-4
2534	7.211755160912287E-4
2535	7.211755160912287E-4
2536	7.211755160912287E-4
2537	7.211755160912287E-4
2538	7.211755160912287E-4
2539	7.211755160912287E-4
2540	7.211755160912287E-4
2541	7.211755160912287E-4
2542	7.211755160912287E-4
2543	7.211755160912287E-4
2544	7.211755160912287E-4
2545	7.211755160912287E-4
2546	7.211755160912287E-4
2547	7.211755160912287E-4
2548	7.211755160912287E-4
2549	7.211755160912287E-4
2550	7.211755160912287E-4
2551	7.211755160912287E-4
2552	7.211755160912287E-4
2553	7.211755160912287E-4
2554	7.211755160912287E-4
2555	7.211755160912287E-4
2556	7.211755160912287E-4
2557	7.211755160912287E-4
2558	7.211755160912287E-4
2559	7.211755160912287E-4
2560	7.211755160912287E-4
2561	7.211755160912287E-4
2562	7.211755160912287E-4
2563	7.211755160912287E-4
2564	7.211755160912287E-4
2565	7.211755160912287E-4
2566	7.211755160912287E-4
2567	7.211755160912287E-4
2568	7.211755160912287E-4
2569	7.211755160912287E-4
2570	7.211755160912287E-4
2571	7.211755160912287E-4
2572	7.211755160912287E-4
2573	7.211755160912287E-4
2574	7.211755160912287E-4
2575	7.211755160912287E-4
2576	7.211755160912287E-4
2577	7.211755160912287E-4
2578	7.211755160912287E-4
2579	7.211755160912287E-4
2580	7.211755160912287E-4
2581	7.211755160912287E-4
2582	7.211755160912287E-4
2583	7.211755160912287E-4
2584	7.211755160912287E-4
2585	7.211755160912287E-4
2586	7.211755160912287E-4
2587	7.211755160912287E-4
2588	7.211755160912287E-4
2589	7.211755160912287E-4
2590	7.211755160912287E-4
2591	7.211755160912287E-4
2592	7.211755160912287E-4
2593	7.211755160912287E-4
2594	7.211755160912287E-4
2595	7.211755160912287E-4
2596	7.211755160912287E-4
2597	7.211755160912287E-4
2598	7.211755160912287E-4
2599	7.211755160912287E-4
2600	7.211755160912287E-4
2601	7.211755160912287E-4
2602	7.211755160912287E-4
2603	7.211755160912287E-4
2604	7.211755160912287E-4
2605	7.211755160912287E-4
2606	7.211755160912287E-4
2607	7.211755160912287E-4
2608	7.211755160912287E-4
2609	7.211755160912287E-4
2610	7.211755160912287E-4
2611	7.211755160912287E-4
2612	7.211755160912287E-4
2613	7.211755160912287E-4
2614	7.211755160912287E-4
2615	7.211755160912287E-4
2616	7.211755160912287E-4
2617	7.211755160912287E-4
2618	7.211755160912287E-4
2619	7.211755160912287E-4
2620	7.211755160912287E-4
2621	7.211755160912287E-4
2622	7.211755160912287E-4
2623	7.211755160912287E-4
2624	7.211755160912287E-4
2625	7.211755160912287E-4
2626	7.211755160912287E-4
2627	7.211755160912287E-4
2628	7.211755160912287E-4
2629	7.211755160912287E-4
2630	7.211755160912287E-4
2631	7.211755160912287E-4
2632	7.211755160912287E-4
2633	7.211755160912287E-4
2634	7.211755160912287E-4
2635	7.211755160912287E-4
2636	7.211755160912287E-4
2637	7.211755160912287E-4
2638	7.211755160912287E-4
2639	7.211755160912287E-4
2640	7.211755160912287E-4
2641	7.211755160912287E-4
2642	7.211755160912287E-4
2643	7.211755160912287E-4
2644	7.211755160912287E-4
2645	7.211755160912287E-4
2646	6.310285765798251E-4
2647	6.310285765798251E-4
2648	6.310285765798251E-4
2649	6.310285765798251E-4
2650	6.310285765798251E-4
2651	6.310285765798251E-4
2652	6.310285765798251E-4
2653	6.310285765798251E-4
2654	6.310285765798251E-4
2655	6.310285765798251E-4
2656	6.310285765798251E-4
2657	6.310285765798251E-4
2658	6.310285765798251E-4
2659	6.310285765798251E-4
2660	6.310285765798251E-4
2661	6.310285765798251E-4
2662	6.310285765798251E-4
2663	6.310285765798251E-4
2664	6.310285765798251E-4
2665	6.310285765798251E-4
2666	6.310285765798251E-4
2667	6.310285765798251E-4
2668	6.310285765798251E-4
2669	6.310285765798251E-4
2670	6.310285765798251E-4
2671	6.310285765798251E-4
2672	6.310285765798251E-4
2673	6.310285765798251E-4
2674	6.310285765798251E-4
2675	6.310285765798251E-4
2676	6.310285765798251E-4
2677	6.310285765798251E-4
2678	6.310285765798251E-4
2679	6.310285765798251E-4
2680	6.310285765798251E-4
2681	6.310285765798251E-4
2682	6.310285765798251E-4
2683	6.310285765798251E-4
2684	6.310285765798251E-4
2685	6.310285765798251E-4
2686	6.310285765798251E-4
2687	6.310285765798251E-4
2688	6.310285765798251E-4
2689	6.310285765798251E-4
2690	6.310285765798251E-4
2691	6.310285765798251E-4
2692	6.310285765798251E-4
2693	6.310285765798251E-4
2694	6.310285765798251E-4
2695	6.310285765798251E-4
2696	6.310285765798251E-4
2697	6.310285765798251E-4
2698	6.310285765798251E-4
2699	6.310285765798251E-4
2700	6.310285765798251E-4
2701	6.310285765798251E-4
2702	6.310285765798251E-4
2703	6.310285765798251E-4
2704	6.310285765798251E-4
2705	6.310285765798251E-4
2706	6.310285765798251E-4
2707	6.310285765798251E-4
2708	6.310285765798251E-4
2709	6.310285765798251E-4
2710	6.310285765798251E-4
2711	6.310285765798251E-4
2712	6.310285765798251E-4
2713	6.310285765798251E-4
2714	6.310285765798251E-4
2715	6.310285765798251E-4
2716	6.310285765798251E-4
2717	6.310285765798251E-4
2718	6.310285765798251E-4
2719	6.310285765798251E-4
2720	6.310285765798251E-4
2721	6.310285765798251E-4
2722	6.310285765798251E-4
2723	6.310285765798251E-4
2724	6.310285765798251E-4
2725	6.310285765798251E-4
2726	6.310285765798251E-4
2727	6.310285765798251E-4
2728	6.310285765798251E-4
2729	6.310285765798251E-4
2730	6.310285765798251E-4
2731	6.310285765798251E-4
2732	6.310285765798251E-4
2733	6.310285765798251E-4
2734	6.310285765798251E-4
2735	6.310285765798251E-4
2736	6.310285765798251E-4
2737	6.310285765798251E-4
2738	6.310285765798251E-4
2739	6.310285765798251E-4
2740	6.310285765798251E-4
2741	6.310285765798251E-4
2742	6.310285765798251E-4
2743	6.310285765798251E-4
2744	6.310285765798251E-4
2745	6.310285765798251E-4
2746	6.310285765798251E-4
2747	6.310285765798251E-4
2748	6.310285765798251E-4
2749	6.310285765798251E-4
2750	6.310285765798251E-4
2751	6.310285765798251E-4
2752	6.310285765798251E-4
2753	6.310285765798251E-4
2754	6.310285765798251E-4
2755	6.310285765798251E-4
2756	6.310285765798251E-4
2757	6.310285765798251E-4
2758	6.310285765798251E-4
2759	6.310285765798251E-4
2760	6.310285765798251E-4
2761	6.310285765798251E-4
2762	6.310285765798251E-4
2763	6.310285765798251E-4
2764	6.310285765798251E-4
2765	6.310285765798251E-4
2766	6.310285765798251E-4
2767	6.310285765798251E-4
2768	6.310285765798251E-4
2769	6.310285765798251E-4
2770	6.310285765798251E-4
2771	6.310285765798251E-4
2772	6.310285765798251E-4
2773	6.310285765798251E-4
2774	6.310285765798251E-4
2775	6.310285765798251E-4
2776	6.310285765798251E-4
2777	6.310285765798251E-4
2778	6.310285765798251E-4
2779	6.310285765798251E-4
2780	6.310285765798251E-4
2781	6.310285765798251E-4
2782	6.310285765798251E-4
2783	6.310285765798251E-4
2784	6.310285765798251E-4
2785	6.310285765798251E-4
2786	6.310285765798251E-4
2787	6.310285765798251E-4
2788	6.310285765798251E-4
2789	6.310285765798251E-4
2790	6.310285765798251E-4
2791	6.310285765798251E-4
2792	6.310285765798251E-4
2793	6.310285765798251E-4
2794	6.310285765798251E-4
2795	6.310285765798251E-4
2796	6.310285765798251E-4
2797	6.310285765798251E-4
2798	6.310285765798251E-4
2799	6.310285765798251E-4
2800	6.310285765798251E-4
2801	6.310285765798251E-4
2802	6.310285765798251E-4
2803	6.310285765798251E-4
2804	6.310285765798251E-4
2805	6.310285765798251E-4
2806	6.310285765798251E-4
2807	6.310285765798251E-4
2808	6.310285765798251E-4
2809	6.310285765798251E-4
2810	6.310285765798251E-4
2811	6.310285765798251E-4
2812	6.310285765798251E-4
2813	6.310285765798251E-4
2814	6.310285765798251E-4
2815	6.310285765798251E-4
2816	6.310285765798251E-4
2817	6.310285765798251E-4
2818	6.310285765798251E-4
2819	6.310285765798251E-4
2820	6.310285765798251E-4
2821	6.310285765798251E-4
2822	6.310285765798251E-4
2823	6.310285765798251E-4
2824	6.310285765798251E-4
2825	6.310285765798251E-4
2826	6.310285765798251E-4
2827	6.310285765798251E-4
2828	6.310285765798251E-4
2829	6.310285765798251E-4
2830	6.310285765798251E-4
2831	6.310285765798251E-4
2832	6.310285765798251E-4
2833	6.310285765798251E-4
2834	6.310285765798251E-4
2835	6.310285765798251E-4
2836	6.310285765798251E-4
2837	6.310285765798251E-4
2838	6.310285765798251E-4
2839	6.310285765798251E-4
2840	6.310285765798251E-4
2841	6.310285765798251E-4
2842	6.310285765798251E-4
2843	6.310285765798251E-4
2844	6.310285765798251E-4
2845	6.310285765798251E-4
2846	6.310285765798251E-4
2847	6.310285765798251E-4
2848	6.310285765798251E-4
2849	6.310285765798251E-4
2850	6.310285765798251E-4
2851	6.310285765798251E-4
2852	6.310285765798251E-4
2853	6.310285765798251E-4
2854	6.310285765798251E-4
2855	6.310285765798251E-4
2856	6.310285765798251E-4
2857	6.310285765798251E-4
2858	6.310285765798251E-4
2859	6.310285765798251E-4
2860	6.310285765798251E-4
2861	6.310285765798251E-4
2862	6.310285765798251E-4
2863	6.310285765798251E-4
2864	6.310285765798251E-4
2865	6.310285765798251E-4
2866	6.310285765798251E-4
2867	6.310285765798251E-4
2868	6.310285765798251E-4
2869	6.310285765798251E-4
2870	6.310285765798251E-4
2871	6.310285765798251E-4
2872	6.310285765798251E-4
2873	6.310285765798251E-4
2874	6.310285765798251E-4
2875	6.310285765798251E-4
2876	6.310285765798251E-4
2877	6.310285765798251E-4
2878	6.310285765798251E-4
2879	6.310285765798251E-4
2880	6.310285765798251E-4
2881	6.310285765798251E-4
2882	6.310285765798251E-4
2883	6.310285765798251E-4
2884	6.310285765798251E-4
2885	6.310285765798251E-4
2886	6.310285765798251E-4
2887	6.310285765798251E-4
2888	6.310285765798251E-4
2889	6.310285765798251E-4
2890	6.310285765798251E-4
2891	6.310285765798251E-4
2892	6.310285765798251E-4
2893	6.310285765798251E-4
2894	6.310285765798251E-4
2895	6.310285765798251E-4
2896	6.310285765798251E-4
2897	6.310285765798251E-4
2898	6.310285765798251E-4
2899	6.310285765798251E-4
2900	6.310285765798251E-4
2901	6.310285765798251E-4
2902	6.310285765798251E-4
2903	6.310285765798251E-4
2904	6.310285765798251E-4
2905	6.310285765798251E-4
2906	6.310285765798251E-4
2907	6.310285765798251E-4
2908	6.310285765798251E-4
2909	6.310285765798251E-4
2910	6.310285765798251E-4
2911	6.310285765798251E-4
2912	6.310285765798251E-4
2913	6.310285765798251E-4
2914	6.310285765798251E-4
2915	6.310285765798251E-4
2916	6.310285765798251E-4
2917	6.310285765798251E-4
2918	6.310285765798251E-4
2919	6.310285765798251E-4
2920	5.408816370684216E-4
2921	5.408816370684216E-4
2922	5.408816370684216E-4
2923	5.408816370684216E-4
2924	5.408816370684216E-4
2925	5.408816370684216E-4
2926	5.408816370684216E-4
2927	5.408816370684216E-4
2928	5.408816370684216E-4
2929	5.408816370684216E-4
2930	5.408816370684216E-4
2931	5.408816370684216E-4
2932	5.408816370684216E-4
2933	5.408816370684216E-4
2934	5.408816370684216E-4
2935	5.408816370684216E-4
2936	5.408816370684216E-4
2937	5.408816370684216E-4
2938	5.408816370684216E-4
2939	5.408816370684216E-4
2940	5.408816370684216E-4
2941	5.408816370684216E-4
2942	5.408816370684216E-4
2943	5.408816370684216E-4
2944	5.408816370684216E-4
2945	5.408816370684216E-4
2946	5.408816370684216E-4
2947	5.408816370684216E-4
2948	5.408816370684216E-4
2949	5.408816370684216E-4
2950	5.408816370684216E-4
2951	5.408816370684216E-4
2952	5.408816370684216E-4
2953	5.408816370684216E-4
2954	5.408816370684216E-4
2955	5.408816370684216E-4
2956	5.408816370684216E-4
2957	5.408816370684216E-4
2958	5.408816370684216E-4
2959	5.408816370684216E-4
2960	5.408816370684216E-4
2961	5.408816370684216E-4
2962	5.408816370684216E-4
2963	5.408816370684216E-4
2964	5.408816370684216E-4
2965	5.408816370684216E-4
2966	5.408816370684216E-4
2967	5.408816370684216E-4
2968	5.408816370684216E-4
2969	5.408816370684216E-4
2970	5.408816370684216E-4
2971	5.408816370684216E-4
2972	5.408816370684216E-4
2973	5.408816370684216E-4
2974	5.408816370684216E-4
2975	5.408816370684216E-4
2976	5.408816370684216E-4
2977	5.408816370684216E-4
2978	5.408816370684216E-4
2979	5.408816370684216E-4
2980	5.408816370684216E-4
2981	5.408816370684216E-4
2982	5.408816370684216E-4
2983	5.408816370684216E-4
2984	5.408816370684216E-4
2985	5.408816370684216E-4
2986	5.408816370684216E-4
2987	5.408816370684216E-4
2988	5.408816370684216E-4
2989	5.408816370684216E-4
2990	5.408816370684216E-4
2991	5.408816370684216E-4
2992	5.408816370684216E-4
2993	5.408816370684216E-4
2994	5.408816370684216E-4
2995	5.408816370684216E-4
2996	5.408816370684216E-4
2997	5.408816370684216E-4
2998	5.408816370684216E-4
2999	5.408816370684216E-4
3000	5.408816370684216E-4
3001	5.408816370684216E-4
3002	5.408816370684216E-4
3003	5.408816370684216E-4
3004	5.408816370684216E-4
3005	5.408816370684216E-4
3006	5.408816370684216E-4
3007	5.408816370684216E-4
3008	5.408816370684216E-4
3009	5.408816370684216E-4
3010	5.408816370684216E-4
3011	5.408816370684216E-4
3012	5.408816370684216E-4
3013	5.408816370684216E-4
3014	5.408816370684216E-4
3015	5.408816370684216E-4
3016	5.408816370684216E-4
3017	5.408816370684216E-4
3018	5.408816370684216E-4
3019	5.408816370684216E-4
3020	5.408816370684216E-4
3021	5.408816370684216E-4
3022	5.408816370684216E-4
3023	5.408816370684216E-4
3024	5.408816370684216E-4
3025	5.408816370684216E-4
3026	5.408816370684216E-4
3027	5.408816370684216E-4
3028	5.408816370684216E-4
3029	5.408816370684216E-4
3030	5.408816370684216E-4
3031	5.408816370684216E-4
3032	5.408816370684216E-4
3033	5.408816370684216E-4
3034	5.408816370684216E-4
3035	5.408816370684216E-4
3036	5.408816370684216E-4
3037	5.408816370684216E-4
3038	5.408816370684216E-4
3039	5.408816370684216E-4
3040	5.408816370684216E-4
3041	5.408816370684216E-4
3042	5.408816370684216E-4
3043	5.408816370684216E-4
3044	5.408816370684216E-4
3045	5.408816370684216E-4
3046	5.408816370684216E-4
3047	5.408816370684216E-4
3048	5.408816370684216E-4
3049	5.408816370684216E-4
3050	5.408816370684216E-4
3051	5.408816370684216E-4
3052	5.408816370684216E-4
3053	5.408816370684216E-4
3054	5.408816370684216E-4
3055	5.408816370684216E-4
3056	5.408816370684216E-4
3057	5.408816370684216E-4
3058	5.408816370684216E-4
3059	5.408816370684216E-4
3060	5.408816370684216E-4
3061	5.408816370684216E-4
3062	5.408816370684216E-4
3063	5.408816370684216E-4
3064	5.408816370684216E-4
3065	5.408816370684216E-4
3066	5.408816370684216E-4
3067	5.408816370684216E-4
3068	5.408816370684216E-4
3069	5.408816370684216E-4
3070	5.408816370684216E-4
3071	5.408816370684216E-4
3072	5.408816370684216E-4
3073	5.408816370684216E-4
3074	5.408816370684216E-4
3075	5.408816370684216E-4
3076	5.408816370684216E-4
3077	5.408816370684216E-4
3078	5.408816370684216E-4
3079	5.408816370684216E-4
3080	5.408816370684216E-4
3081	5.408816370684216E-4
3082	5.408816370684216E-4
3083	5.408816370684216E-4
3084	5.408816370684216E-4
3085	5.408816370684216E-4
3086	5.408816370684216E-4
3087	5.408816370684216E-4
3088	5.408816370684216E-4
3089	5.408816370684216E-4
3090	5.408816370684216E-4
3091	5.408816370684216E-4
3092	5.408816370684216E-4
3093	5.408816370684216E-4
3094	5.408816370684216E-4
3095	5.408816370684216E-4
3096	5.408816370684216E-4
3097	5.408816370684216E-4
3098	5.408816370684216E-4
3099	5.408816370684216E-4
3100	5.408816370684216E-4
3101	5.408816370684216E-4
3102	5.408816370684216E-4
3103	5.408816370684216E-4
3104	5.408816370684216E-4
3105	5.408816370684216E-4
3106	5.408816370684216E-4
3107	5.408816370684216E-4
3108	5.408816370684216E-4
3109	5.408816370684216E-4
3110	5.408816370684216E-4
3111	5.408816370684216E-4
3112	5.408816370684216E-4
3113	5.408816370684216E-4
3114	5.408816370684216E-4
3115	5.408816370684216E-4
3116	5.408816370684216E-4
3117	5.408816370684216E-4
3118	5.408816370684216E-4
3119	5.408816370684216E-4
3120	5.408816370684216E-4
3121	5.408816370684216E-4
3122	5.408816370684216E-4
3123	5.408816370684216E-4
3124	5.408816370684216E-4
3125	5.408816370684216E-4
3126	5.408816370684216E-4
3127	5.408816370684216E-4
3128	5.408816370684216E-4
3129	5.408816370684216E-4
3130	5.408816370684216E-4
3131	5.408816370684216E-4
3132	5.408816370684216E-4
3133	5.408816370684216E-4
3134	5.408816370684216E-4
3135	5.408816370684216E-4
3136	5.408816370684216E-4
3137	5.408816370684216E-4
3138	5.408816370684216E-4
3139	5.408816370684216E-4
3140	5.408816370684216E-4
3141	5.408816370684216E-4
3142	5.408816370684216E-4
3143	5.408816370684216E-4
3144	5.408816370684216E-4
3145	5.408816370684216E-4
3146	5.408816370684216E-4
3147	5.408816370684216E-4
3148	5.408816370684216E-4
3149	5.408816370684216E-4
3150	5.408816370684216E-4
3151	5.408816370684216E-4
3152	5.408816370684216E-4
3153	5.408816370684216E-4
3154	5.408816370684216E-4
3155	5.408816370684216E-4
3156	5.408816370684216E-4
3157	5.408816370684216E-4
3158	5.408816370684216E-4
3159	5.408816370684216E-4
3160	5.408816370684216E-4
3161	5.408816370684216E-4
3162	5.408816370684216E-4
3163	5.408816370684216E-4
